ID,Distributor Name,Location,Car Name,Manufacturer Name,Car Type,Color,Gearbox,Number of Seats,Number of Doors,Energy,Manufactured Year,Price-$,Mileage-KM,Engine Power-HP,Purchased Date,Car Sale Status,Sold Date,Purchased Price-$,Sold Price-$,Margin-%,Sales Agent Name,Sales Rating,Sales Commission-$,Feedback
DNRFLM,Automart,Detroit,Hilux,Toyota,Truck,Black,Automatic,4,2,Electric,2019,9000,84927,200,2020-04-08,Un Sold,1970-01-01,7380,0,0,Karan,2,0,Good
COUAQJ,Oto,New York,Thar,Mahindra,SUV,Black,Automatic,5,3,Petrol,2020,7900,54027,130,2020-08-02,Un Sold,1970-01-01,6790,0,0,Pranav,2,0,Good
UMONET,Marchi,Detroit,i20,Hyundai,Hatchback,Blue,Automatic,4,5,Hybrid,2019,7500,96872,120,2019-11-05,Un Sold,1970-01-01,6324,0,0,Vihaan,4,0,Poor
JZUK44,Carmix,North Carolina,Fortuner,Toyota,SUV,Gray,Automatic,8,5,Hybrid,2020,8900,28876,200,2017-12-09,Un Sold,1970-01-01,7983,0,0,Shiva,4,0,Poor
23P9A0,Carmudi,Philadelphia,Hilux,Toyota,Truck,Gray,Automatic,4,2,Diesel,2017,7800,38873,200,2015-12-22,Sold,2024-04-24,6657,6692,1,Shailaja,5,7,Poor
OC4UND,APE,Tennessee,i20,Hyundai,Hatchback,Blue,Automatic,4,5,Electric,2018,8100,36327,120,2019-05-17,Un Sold,1970-01-01,6854,0,0,Shailaja,4,0,Average
FPUWVC,Skipper,North Carolina,i20,Hyundai,Hatchback,White,Automatic,4,5,Petrol,2016,6800,19417,120,2016-11-29,Un Sold,1970-01-01,5719,0,0,Shiva,2,0,Good
OATLHG,Trivett,Chicago,Fortuner,Toyota,SUV,Blue,Automatic,8,5,Petrol,2024,7500,67950,200,2022-03-25,Un Sold,1970-01-01,6001,0,0,Ram,2,0,Excellent
AK5X4V,Marchi,Tennessee,Creta,Hyundai,Hatchback,Blue,Manual,5,5,Electric,2018,8100,5245,113,2021-07-28,Un Sold,1970-01-01,7018,0,0,Shruthi,2,0,Average
L8JIS6,Motor,Texas,Etriga,Maruti,Hatchback,Blue,Manual,4,5,Hybrid,2015,7900,56218,103,2023-07-26,Sold,2023-08-19,7250,8105,12,Bhavani,3,171,Excellent
MNJO72,Kamkar,Tennessee,Etriga,Maruti,Hatchback,Red,Automatic,4,5,Diesel,2022,6300,69616,103,2017-04-27,Un Sold,1970-01-01,5119,0,0,Krishna,3,0,Average
N2EWTC,Automart,Chicago,Yodha,Tata,Truck,Black,Automatic,3,2,Electric,2016,9300,8260,100,2023-09-21,Un Sold,1970-01-01,8791,0,0,Preeti,3,0,Good
HATNRL,Zupps,New York,Thar,Mahindra,SUV,Red,Manual,5,3,Electric,2021,9300,43269,130,2018-12-13,Un Sold,1970-01-01,7671,0,0,Supriya,5,0,Excellent
GS03R7,Nufor,Florida,Thar,Mahindra,SUV,Black,Automatic,5,3,Diesel,2020,8000,77725,130,2021-08-18,Sold,2021-07-08,6747,6837,1,Dhruv,5,18,Average
VB9OBB,Knox,Chicago,Swift,Maruti,Sedan,Blue,Automatic,5,4,Hybrid,2020,7900,35320,115,2018-10-23,Un Sold,1970-01-01,5902,0,0,Piyush,1,0,Excellent
8X77I2,Motor,California,Etriga,Maruti,Hatchback,Black,Automatic,4,5,Electric,2015,8400,71966,103,2019-11-14,Sold,2022-08-19,7856,9115,16,Bhavani,2,252,Average
APOWWS,Nufor,Oklahoma,Thar,Mahindra,SUV,White,Manual,5,3,Petrol,2018,8100,63857,130,2017-06-06,Sold,2017-08-25,6357,5156,-19,Krishna,4,0,Average
U4Q01I,Carmix,Tucson,Scorpio,Mahindra,SUV,White,Automatic,5,5,Electric,2023,9100,20338,120,2019-04-06,Un Sold,1970-01-01,8458,0,0,Arjuna,5,0,Good
UV4WXB,Carsome,Columbus,Dzire,Maruti,Sedan,Gray,Manual,5,5,Diesel,2019,7100,67928,100,2018-07-15,Un Sold,1970-01-01,5660,0,0,Arjuna,5,0,Excellent
3FGLSH,Nufor,North Carolina,Fortuner,Toyota,SUV,Blue,Manual,8,5,Diesel,2016,8400,11732,200,2024-03-23,Un Sold,1970-01-01,7299,0,0,Pavan,5,0,Average
1536C4,Carmix,Denver,Yodha,Tata,Truck,Gray,Manual,3,2,Petrol,2024,7000,91588,100,2015-05-29,Sold,2020-10-06,5735,4788,-17,Dhruv,4,0,Excellent
N4BYPR,Cars24,Chicago,Plato,Prazo,Convertible,Red,Automatic,2,2,Diesel,2019,9100,54923,250,2017-06-12,Un Sold,1970-01-01,7749,0,0,Aditya,3,0,Excellent
IVC27V,Sobri,Florida,Etriga,Maruti,Hatchback,White,Automatic,4,5,Diesel,2019,6600,36982,103,2024-02-21,Sold,2024-04-15,4645,3633,-22,Aditya,1,0,Good
HYRCAW,Carmudi,Utah,Dzire,Maruti,Sedan,Black,Automatic,5,5,Petrol,2021,6800,48854,100,2020-01-24,Sold,2023-09-03,5948,7036,18,Rithvik,4,218,Good
EZML27,Skipper,Chicago,Yodha,Tata,Truck,Black,Manual,3,2,Hybrid,2019,8500,95178,100,2015-11-26,Un Sold,1970-01-01,7030,0,0,Vishwajeet,1,0,Excellent
3QUG8I,Carmudi,Florida,Creta,Hyundai,Hatchback,Blue,Manual,5,5,Diesel,2019,6600,42620,113,2024-03-30,Sold,2024-08-19,5145,4076,-21,Sai,2,0,Excellent
INM52M,Carmix,Tucson,Etriga,Maruti,Hatchback,Blue,Manual,4,5,Diesel,2022,6300,63723,103,2024-08-06,Un Sold,1970-01-01,5331,0,0,Krishna,1,0,Excellent
JJCY0P,Trust,Texas,Dzire,Maruti,Sedan,Blue,Manual,5,5,Hybrid,2017,8200,51665,100,2017-12-22,Un Sold,1970-01-01,6674,0,0,Vishwajeet,3,0,Good
N7L8RJ,Carousell,Tennessee,Swift,Maruti,Sedan,Red,Automatic,5,4,Hybrid,2023,7600,2095,115,2015-06-06,Un Sold,1970-01-01,6646,0,0,Sweta,3,0,Excellent
F080G7,Carro,Florida,Yodha,Tata,Truck,Red,Automatic,3,2,Diesel,2019,7600,25783,100,2022-05-16,Un Sold,1970-01-01,7044,0,0,Hariom,4,0,Average
TBK9B9,APE,North Carolina,Plato,Prazo,Convertible,Gray,Manual,2,2,Petrol,2017,9200,51468,250,2023-11-11,Un Sold,1970-01-01,8327,0,0,Shailaja,4,0,Excellent
I39438,Oto,California,Plato,Prazo,Convertible,Black,Automatic,2,2,Petrol,2016,9300,54780,250,2023-11-14,Sold,2024-05-25,8525,7851,-8,Shruthi,4,0,Good
QLZWIP,Cars24,Florida,Plato,Prazo,Convertible,Blue,Automatic,2,2,Electric,2022,10200,53727,250,2015-04-16,Un Sold,1970-01-01,9158,0,0,Shruthi,5,0,Excellent
41EDC5,Carsome,Tucson,Swift,Maruti,Sedan,White,Automatic,5,4,Diesel,2020,7000,87353,115,2023-08-30,Un Sold,1970-01-01,5527,0,0,Supriya,5,0,Good
G8M076,Carousell,Columbus,Swift,Maruti,Sedan,Red,Manual,5,4,Electric,2021,8300,26318,115,2022-09-05,Un Sold,1970-01-01,7286,0,0,Shruthi,1,0,Average
RAES57,Carmix,Florida,Plato,Prazo,Convertible,Gray,Manual,2,2,Hybrid,2023,9600,64804,250,2019-08-11,Un Sold,1970-01-01,8346,0,0,Anushka,3,0,Average
69OKAD,Trust,Columbus,Scorpio,Mahindra,SUV,Blue,Manual,5,5,Hybrid,2015,9400,71908,120,2016-08-02,Sold,2024-06-17,8366,8320,-1,Aditya,3,0,Poor
5TXQB5,Trust,Columbus,Plato,Prazo,Convertible,Gray,Manual,2,2,Diesel,2017,9300,55735,250,2021-10-21,Un Sold,1970-01-01,7475,0,0,Aarush,1,0,Good
QTJQWY,Automart,Oklahoma,Scorpio,Mahindra,SUV,White,Automatic,5,5,Electric,2015,9900,37303,120,2018-12-31,Un Sold,1970-01-01,8215,0,0,Anushka,1,0,Excellent
7X5LSJ,Carsome,Utah,Fortuner,Toyota,SUV,White,Manual,8,5,Hybrid,2020,8900,14693,200,2021-07-18,Un Sold,1970-01-01,6966,0,0,Sweta,1,0,Good
56UTCO,Trust,Oklahoma,Dzire,Maruti,Sedan,Blue,Manual,5,5,Petrol,2018,7100,61941,100,2019-07-08,Un Sold,1970-01-01,6242,0,0,Pranav,5,0,Poor
Y369ZF,Carsome,Madison,i20,Hyundai,Hatchback,White,Manual,4,5,Diesel,2017,6800,3613,120,2018-09-03,Un Sold,1970-01-01,5729,0,0,Krishna,2,0,Good
I43TDL,Marchi,Oklahoma,Fortuner,Toyota,SUV,Red,Manual,8,5,Diesel,2018,8200,11837,200,2021-12-27,Un Sold,1970-01-01,6556,0,0,Ram,4,0,Poor
E7PGP9,Skipper,Tucson,Thar,Mahindra,SUV,Blue,Manual,5,3,Diesel,2022,7800,6514,130,2021-12-01,Un Sold,1970-01-01,6508,0,0,Sweta,3,0,Good
VWAWPO,Automart,Portland,Creta,Hyundai,Hatchback,Gray,Automatic,5,5,Petrol,2023,6100,62352,113,2019-06-01,Un Sold,1970-01-01,5252,0,0,Rithvik,2,0,Good
W98SEC,Skipper,North Carolina,i20,Hyundai,Hatchback,Red,Manual,4,5,Petrol,2019,6500,9969,120,2015-05-23,Un Sold,1970-01-01,5252,0,0,Arjuna,1,0,Excellent
OKE3AP,Knox,Utah,Hilux,Toyota,Truck,Blue,Manual,4,2,Petrol,2015,7900,16129,200,2019-12-20,Sold,2020-04-25,6629,6683,1,Shiva,1,11,Poor
2WEC7G,Motor,California,Fortuner,Toyota,SUV,White,Automatic,8,5,Diesel,2022,7800,5289,200,2019-11-01,Un Sold,1970-01-01,7201,0,0,Swapna,4,0,Good
0X6OWR,Motor,Portland,Scorpio,Mahindra,SUV,Blue,Automatic,5,5,Diesel,2018,8200,20920,120,2016-03-07,Un Sold,1970-01-01,7218,0,0,Piyush,1,0,Excellent
NQCRB6,Zupps,Chicago,Fortuner,Toyota,SUV,Gray,Automatic,8,5,Electric,2018,9600,18827,200,2018-08-04,Un Sold,1970-01-01,8557,0,0,Supriya,5,0,Excellent
9DMBYM,Olx,Columbus,Scorpio,Mahindra,SUV,Blue,Automatic,5,5,Hybrid,2018,9100,18891,120,2024-02-13,Sold,2024-10-21,8031,7177,-11,Vihaan,5,0,Average
RS3EF6,APE,New York,Hilux,Toyota,Truck,Black,Manual,4,2,Diesel,2023,7200,44875,200,2020-06-07,Un Sold,1970-01-01,5332,0,0,Sai,1,0,Excellent
Q1TEWZ,Knox,Denver,Dzire,Maruti,Sedan,Blue,Manual,5,5,Hybrid,2019,8000,97965,100,2020-05-04,Un Sold,1970-01-01,6156,0,0,Vishwajeet,4,0,Excellent
4U9QCM,Knox,North Carolina,Plato,Prazo,Convertible,Gray,Manual,2,2,Petrol,2015,9400,10725,250,2015-06-09,Un Sold,1970-01-01,7779,0,0,Hariom,3,0,Good
CHQ7VX,Automart,North Carolina,Creta,Hyundai,Hatchback,Blue,Automatic,5,5,Petrol,2016,6800,35573,113,2023-05-22,Un Sold,1970-01-01,5438,0,0,Shailaja,3,0,Average
TONXOK,Knox,Florida,Thar,Mahindra,SUV,Blue,Automatic,5,3,Diesel,2021,7900,12685,130,2019-03-14,Sold,2023-11-15,7335,7886,8,Arjuna,1,110,Excellent
2TSN59,Sobri,Portland,Yodha,Tata,Truck,Black,Manual,3,2,Hybrid,2022,8200,74922,100,2019-07-18,Un Sold,1970-01-01,7193,0,0,Sai,2,0,Good
FAB96X,Knox,Tucson,Thar,Mahindra,SUV,Red,Automatic,5,3,Petrol,2023,7600,9333,130,2021-11-03,Un Sold,1970-01-01,6056,0,0,Bhavani,1,0,Excellent
KRA1QW,Sobri,Tennessee,i20,Hyundai,Hatchback,Blue,Manual,4,5,Diesel,2020,6500,20532,120,2019-03-11,Un Sold,1970-01-01,4844,0,0,Bhavani,2,0,Excellent
6644TG,Skipper,North Carolina,Scorpio,Mahindra,SUV,Black,Manual,5,5,Hybrid,2024,8500,61531,120,2023-06-24,Un Sold,1970-01-01,7461,0,0,Shruthi,4,0,Excellent
3FUILI,Zupps,Detroit,Thar,Mahindra,SUV,Blue,Manual,5,3,Diesel,2019,8100,9700,130,2015-07-06,Un Sold,1970-01-01,7150,0,0,Aditya,2,0,Excellent
X0YZBF,APE,Florida,Thar,Mahindra,SUV,Black,Manual,5,3,Hybrid,2023,8600,30374,130,2017-09-03,Un Sold,1970-01-01,6774,0,0,Shilpa,3,0,Average
VRSK8C,Carro,Philadelphia,Thar,Mahindra,SUV,Black,Manual,5,3,Electric,2016,9800,73331,130,2024-12-01,Un Sold,1970-01-01,7984,0,0,Krishna,1,0,Excellent
QHKX13,Cars24,San Jose,Dzire,Maruti,Sedan,Black,Automatic,5,5,Electric,2020,8400,38938,100,2024-05-23,Un Sold,1970-01-01,7542,0,0,Shiva,2,0,Good
IJGTIZ,Automart,Columbus,Etriga,Maruti,Hatchback,Blue,Automatic,4,5,Hybrid,2020,7400,92311,103,2022-10-08,Sold,2022-12-22,5610,5710,2,Swapna,2,20,Good
UTWNAC,Olx,Tucson,Seltos,Kia,Hatchback,Black,Automatic,5,5,Petrol,2015,6900,31626,150,2017-06-09,Un Sold,1970-01-01,5941,0,0,Aditya,2,0,Excellent
T8VIVO,Motor,Utah,Creta,Hyundai,Hatchback,Black,Automatic,5,5,Diesel,2022,6300,15530,113,2020-01-21,Un Sold,1970-01-01,5594,0,0,Sweta,3,0,Poor
ZLAYFU,Cars24,Utah,Fortuner,Toyota,SUV,Black,Manual,8,5,Diesel,2018,8200,60246,200,2015-06-01,Un Sold,1970-01-01,7568,0,0,Vihaan,4,0,Good
S41NSC,Olx,Philadelphia,Thar,Mahindra,SUV,Black,Automatic,5,3,Petrol,2020,7900,23628,130,2017-11-24,Sold,2021-05-24,6168,5448,-12,Shailaja,4,0,Excellent
0G4B34,Olx,Texas,Etriga,Maruti,Hatchback,White,Automatic,4,5,Electric,2015,8400,81295,103,2018-08-30,Un Sold,1970-01-01,7596,0,0,Sai,2,0,Average
5UUKIT,Automart,Utah,Plato,Prazo,Convertible,Blue,Automatic,2,2,Petrol,2019,9000,26564,250,2023-10-01,Un Sold,1970-01-01,7315,0,0,Krishna,3,0,Excellent
PX3RZJ,Oto,Utah,Plato,Prazo,Convertible,White,Manual,2,2,Electric,2022,10200,83908,250,2024-03-02,Un Sold,1970-01-01,9471,0,0,Shiva,1,0,Excellent
8O8UZW,Trivett,New York,Plato,Prazo,Convertible,Black,Automatic,2,2,Hybrid,2021,9800,64276,250,2016-09-15,Sold,2022-06-02,8015,7548,-6,Pavan,4,0,Poor
PNDP8H,Motor,San Jose,Kags,Renault,SUV,Gray,Manual,7,5,Diesel,2022,7800,54623,175,2022-11-08,Un Sold,1970-01-01,6458,0,0,Vihaan,1,0,Poor
022NTX,Carousell,San Jose,Kags,Renault,SUV,Red,Manual,7,5,Diesel,2022,7800,9745,175,2023-06-23,Un Sold,1970-01-01,6618,0,0,Aditya,5,0,Excellent
DEB99N,Skipper,Tennessee,Dzire,Maruti,Sedan,Black,Automatic,5,5,Hybrid,2024,7500,14005,100,2021-10-18,Un Sold,1970-01-01,6008,0,0,Aditya,5,0,Average
KDT1TW,Skipper,Tennessee,Fortuner,Toyota,SUV,Gray,Automatic,8,5,Hybrid,2019,9000,8045,200,2023-02-15,Un Sold,1970-01-01,8100,0,0,Swathi,5,0,Poor
1MKJXX,Olx,Madison,Yodha,Tata,Truck,Red,Manual,3,2,Electric,2023,8600,18436,100,2022-09-07,Un Sold,1970-01-01,7797,0,0,Swathi,4,0,Average
CX6AE1,APE,Texas,Hilux,Toyota,Truck,Black,Automatic,4,2,Electric,2018,9100,85877,200,2017-08-07,Sold,2019-03-11,8392,9295,11,Shailaja,4,181,Poor
WUE0RE,Motor,Florida,Scorpio,Mahindra,SUV,Gray,Automatic,5,5,Electric,2022,9200,46738,120,2019-12-13,Un Sold,1970-01-01,8281,0,0,Preeti,2,0,Excellent
NJQ03J,Carsome,Chicago,Scorpio,Mahindra,SUV,Red,Automatic,5,5,Diesel,2019,8100,42463,120,2021-02-21,Un Sold,1970-01-01,7034,0,0,Supriya,4,0,Average
DEVWU8,Trivett,Columbus,Fortuner,Toyota,SUV,Red,Manual,8,5,Petrol,2019,8000,64292,200,2020-05-12,Un Sold,1970-01-01,6185,0,0,Shruthi,1,0,Poor
ETPZVA,Trust,Tucson,Creta,Hyundai,Hatchback,Blue,Manual,5,5,Diesel,2021,6400,75310,113,2021-03-24,Un Sold,1970-01-01,5812,0,0,Narayan,4,0,Excellent
LWDLDV,Automart,Detroit,Etriga,Maruti,Hatchback,White,Automatic,4,5,Diesel,2015,7000,19579,103,2021-05-27,Un Sold,1970-01-01,5315,0,0,Bhavani,4,0,Excellent
HZTA74,Nufor,Utah,Yodha,Tata,Truck,Blue,Automatic,3,2,Petrol,2016,7800,48354,100,2024-10-22,Un Sold,1970-01-01,6111,0,0,Ram,3,0,Excellent
J32N9L,Nufor,New York,Scorpio,Mahindra,SUV,Black,Manual,5,5,Petrol,2017,8200,53785,120,2024-02-13,Sold,2024-09-03,6609,7600,15,Shiva,4,198,Good
DRM3FG,Sobri,Tucson,Swift,Maruti,Sedan,Blue,Manual,5,4,Diesel,2024,6600,93239,115,2020-06-02,Sold,2023-11-30,4920,3745,-24,Piyush,5,0,Average
SAD8JP,Knox,North Carolina,Seltos,Kia,Hatchback,Black,Automatic,5,5,Hybrid,2023,7100,88234,150,2021-08-31,Un Sold,1970-01-01,5297,0,0,Supriya,3,0,Poor
RG8BJE,Trivett,New York,Scorpio,Mahindra,SUV,Black,Automatic,5,5,Electric,2019,9500,93170,120,2021-02-07,Un Sold,1970-01-01,8124,0,0,Rithvik,4,0,Good
0JOT8K,Carmudi,Columbus,Thar,Mahindra,SUV,Gray,Manual,5,3,Petrol,2024,7500,5374,130,2021-10-23,Un Sold,1970-01-01,6441,0,0,Narayan,4,0,Excellent
M2KJ0Z,Marchi,Madison,Swift,Maruti,Sedan,Gray,Automatic,5,4,Petrol,2023,6600,10877,115,2023-12-30,Un Sold,1970-01-01,5524,0,0,Shiva,1,0,Good
O49OGM,Knox,New York,Thar,Mahindra,SUV,Blue,Automatic,5,3,Electric,2023,9100,41823,130,2019-03-23,Un Sold,1970-01-01,7745,0,0,Swathi,1,0,Average
VDBKX7,Carmudi,Detroit,Creta,Hyundai,Hatchback,White,Automatic,5,5,Hybrid,2020,7400,28871,113,2022-09-18,Un Sold,1970-01-01,6375,0,0,Vishwajeet,2,0,Average
IIP4NG,Oto,Utah,Swift,Maruti,Sedan,Red,Automatic,5,4,Electric,2018,8600,2619,115,2019-04-07,Un Sold,1970-01-01,7850,0,0,Pavan,5,0,Good
RQ9MFR,Carmix,Madison,Thar,Mahindra,SUV,Gray,Manual,5,3,Electric,2018,9600,82089,130,2018-04-29,Un Sold,1970-01-01,8372,0,0,Anushka,5,0,Good
SVIW8A,Carro,Florida,Swift,Maruti,Sedan,Black,Automatic,5,4,Electric,2020,8400,29892,115,2018-10-31,Un Sold,1970-01-01,6628,0,0,Rithvik,5,0,Excellent
WBZVFZ,Motor,Tucson,Hilux,Toyota,Truck,Blue,Manual,4,2,Electric,2024,8500,90919,200,2020-09-21,Un Sold,1970-01-01,7503,0,0,Rithvik,4,0,Excellent
Q0YAGD,Marchi,Florida,Creta,Hyundai,Hatchback,Red,Manual,5,5,Hybrid,2015,7900,39399,113,2022-06-08,Un Sold,1970-01-01,6158,0,0,Swathi,4,0,Excellent
E2A0WX,Carousell,Utah,Kags,Renault,SUV,Black,Manual,7,5,Hybrid,2024,8500,58171,175,2018-05-22,Un Sold,1970-01-01,7311,0,0,Vihaan,3,0,Average
2A9U2K,Cars24,California,i20,Hyundai,Hatchback,Black,Automatic,4,5,Diesel,2018,6700,56848,120,2024-03-01,Un Sold,1970-01-01,6112,0,0,Narayan,1,0,Excellent
9014BS,Nufor,Chicago,Dzire,Maruti,Sedan,Gray,Manual,5,5,Petrol,2019,7000,32542,100,2017-11-12,Un Sold,1970-01-01,5188,0,0,Rithvik,5,0,Poor
A1LHHN,Carsome,Texas,i20,Hyundai,Hatchback,Gray,Automatic,4,5,Diesel,2019,6600,94779,120,2016-05-09,Un Sold,1970-01-01,4835,0,0,Vishwajeet,2,0,Excellent
6F2RX5,Knox,Chicago,Fortuner,Toyota,SUV,Gray,Manual,8,5,Electric,2024,9000,30019,200,2023-07-14,Sold,2023-12-09,8407,8548,2,Shailaja,3,28,Excellent
DLIU5X,Zupps,Denver,Hilux,Toyota,Truck,Blue,Automatic,4,2,Hybrid,2018,8600,78055,200,2016-01-23,Sold,2019-11-01,6953,6469,-7,Karan,3,0,Good
DACH2C,Skipper,Philadelphia,Thar,Mahindra,SUV,Blue,Automatic,5,3,Electric,2018,9600,37686,130,2019-10-14,Sold,2021-05-11,9023,7888,-13,Preeti,3,0,Excellent
QN6QL0,Carro,Florida,Hilux,Toyota,Truck,Blue,Automatic,4,2,Electric,2016,9300,1135,200,2019-08-25,Un Sold,1970-01-01,8750,0,0,Supriya,4,0,Poor
ALHXNE,Ahg,California,Creta,Hyundai,Hatchback,White,Automatic,5,5,Diesel,2024,6100,66020,113,2019-11-01,Un Sold,1970-01-01,5008,0,0,Ram,3,0,Good
851DQQ,Carmudi,New York,Scorpio,Mahindra,SUV,Blue,Manual,5,5,Hybrid,2015,9400,56664,120,2017-12-07,Un Sold,1970-01-01,8815,0,0,Preeti,2,0,Good
XW92X2,Automart,Texas,Yodha,Tata,Truck,White,Automatic,3,2,Hybrid,2021,8300,51454,100,2016-05-24,Un Sold,1970-01-01,7363,0,0,Dhruv,1,0,Poor
OWACAR,Knox,Detroit,Plato,Prazo,Convertible,Red,Automatic,2,2,Hybrid,2019,10000,61073,250,2017-05-10,Un Sold,1970-01-01,8491,0,0,Shailaja,3,0,Excellent
619UCB,Carmudi,North Carolina,Dzire,Maruti,Sedan,Black,Manual,5,5,Electric,2024,8000,17399,100,2018-05-24,Sold,2018-08-30,6512,7828,20,Dhruv,3,263,Excellent
69WRRN,Marchi,Detroit,Hilux,Toyota,Truck,Black,Automatic,4,2,Petrol,2023,7100,57660,200,2022-11-21,Un Sold,1970-01-01,5279,0,0,Dhruv,5,0,Good
LXQZPW,Sobri,North Carolina,i20,Hyundai,Hatchback,White,Manual,4,5,Hybrid,2021,7300,39533,120,2020-05-07,Un Sold,1970-01-01,5930,0,0,Anushka,4,0,Excellent
5MWC2A,Zupps,Utah,Yodha,Tata,Truck,Blue,Manual,3,2,Electric,2023,8600,60061,100,2017-05-24,Un Sold,1970-01-01,7727,0,0,Ram,3,0,Excellent
UY6DCJ,Nufor,San Jose,Yodha,Tata,Truck,Blue,Manual,3,2,Hybrid,2020,8400,20872,100,2021-01-12,Un Sold,1970-01-01,7823,0,0,Hariom,3,0,Excellent
X188QL,Trivett,Philadelphia,i20,Hyundai,Hatchback,Blue,Manual,4,5,Diesel,2017,6800,19021,120,2016-02-20,Un Sold,1970-01-01,5315,0,0,Sweta,5,0,Good
FKAGBG,Marchi,Florida,Dzire,Maruti,Sedan,Gray,Automatic,5,5,Petrol,2020,6900,1064,100,2017-05-29,Un Sold,1970-01-01,5570,0,0,Vihaan,5,0,Good
KB2OAF,Skipper,Columbus,Hilux,Toyota,Truck,Gray,Automatic,4,2,Hybrid,2017,8700,39247,200,2022-01-15,Un Sold,1970-01-01,7768,0,0,Dhruv,3,0,Good
5MY32Z,Zupps,Texas,Plato,Prazo,Convertible,Gray,Automatic,2,2,Hybrid,2017,10200,67952,250,2015-01-31,Un Sold,1970-01-01,9398,0,0,Shiva,5,0,Poor
7WC3EX,Motor,Columbus,Swift,Maruti,Sedan,White,Manual,5,4,Hybrid,2018,8100,32938,115,2021-09-02,Un Sold,1970-01-01,6181,0,0,Shailaja,3,0,Good
Z6PSC2,Trivett,California,Thar,Mahindra,SUV,Red,Manual,5,3,Diesel,2023,7700,3727,130,2015-07-19,Sold,2017-02-24,7055,6425,-9,Shilpa,2,0,Excellent
9MYXPJ,Ahg,North Carolina,Yodha,Tata,Truck,Red,Automatic,3,2,Hybrid,2020,8400,81345,100,2023-09-07,Un Sold,1970-01-01,7778,0,0,Pranav,3,0,Poor
Z4AG7S,Carousell,California,Fortuner,Toyota,SUV,Blue,Manual,8,5,Diesel,2015,8500,91405,200,2024-09-12,Un Sold,1970-01-01,6512,0,0,Preeti,1,0,Good
I4K3U9,Kamkar,San Jose,Hilux,Toyota,Truck,Blue,Manual,4,2,Diesel,2016,7900,35059,200,2017-07-18,Sold,2022-08-16,6599,6168,-7,Sai,4,0,Good
J8BSPZ,Oto,Denver,Dzire,Maruti,Sedan,Red,Automatic,5,5,Petrol,2016,7300,10205,100,2024-01-07,Un Sold,1970-01-01,6318,0,0,Swathi,1,0,Good
Q0VYMA,Carousell,New York,Scorpio,Mahindra,SUV,Black,Automatic,5,5,Petrol,2023,7600,58758,120,2016-07-26,Un Sold,1970-01-01,5758,0,0,Preeti,4,0,Good
S7C2TV,Oto,Chicago,Plato,Prazo,Convertible,White,Manual,2,2,Electric,2024,10000,63759,250,2016-03-06,Un Sold,1970-01-01,8975,0,0,Shiva,4,0,Good
WPSFSS,Olx,Florida,Plato,Prazo,Convertible,Gray,Automatic,2,2,Electric,2017,10700,2992,250,2022-03-07,Un Sold,1970-01-01,10076,0,0,Swapna,3,0,Good
UKFFVT,Carsome,Portland,Kags,Renault,SUV,Black,Automatic,7,5,Petrol,2015,8400,9644,175,2019-04-06,Un Sold,1970-01-01,7629,0,0,Pavan,5,0,Excellent
B4CDC3,Skipper,North Carolina,Scorpio,Mahindra,SUV,Blue,Automatic,5,5,Diesel,2021,7900,50633,120,2020-08-05,Un Sold,1970-01-01,6704,0,0,Rithvik,1,0,Good
QS4RYP,Carmudi,Philadelphia,Dzire,Maruti,Sedan,Red,Automatic,5,5,Diesel,2021,6900,60131,100,2022-11-30,Un Sold,1970-01-01,5322,0,0,Dhruv,1,0,Excellent
S1J7GJ,Trust,North Carolina,i20,Hyundai,Hatchback,Red,Manual,4,5,Diesel,2024,6100,5490,120,2016-01-19,Sold,2023-12-24,4543,4833,6,Shiva,3,58,Excellent
QU2W6V,Carousell,Oklahoma,Scorpio,Mahindra,SUV,Blue,Automatic,5,5,Petrol,2018,8100,96982,120,2022-07-26,Un Sold,1970-01-01,6769,0,0,Aarush,5,0,Good
RLF1CC,Nufor,North Carolina,i20,Hyundai,Hatchback,Blue,Automatic,4,5,Petrol,2023,6100,39061,120,2018-09-22,Un Sold,1970-01-01,5558,0,0,Dhruv,1,0,Excellent
3JTB8M,APE,Philadelphia,Swift,Maruti,Sedan,Red,Manual,5,4,Diesel,2016,7400,72257,115,2023-10-10,Un Sold,1970-01-01,5513,0,0,Vihaan,4,0,Excellent
XAOR4R,Carousell,Philadelphia,Thar,Mahindra,SUV,Black,Automatic,5,3,Diesel,2021,7900,62289,130,2021-11-18,Un Sold,1970-01-01,6117,0,0,Sweta,5,0,Excellent
W9RKNM,APE,North Carolina,Hilux,Toyota,Truck,Blue,Manual,4,2,Hybrid,2024,8000,73180,200,2016-05-29,Sold,2020-09-28,6383,6785,6,Vishwajeet,5,80,Average
O9BCBC,APE,Utah,i20,Hyundai,Hatchback,Gray,Automatic,4,5,Electric,2018,8100,11818,120,2015-11-09,Un Sold,1970-01-01,7234,0,0,Arjuna,3,0,Poor
UQYERI,Carro,Tucson,Dzire,Maruti,Sedan,Red,Automatic,5,5,Diesel,2018,7200,3154,100,2023-02-11,Un Sold,1970-01-01,5518,0,0,Narayan,5,0,Average
IPF1K0,APE,Tennessee,Thar,Mahindra,SUV,White,Manual,5,3,Diesel,2021,7900,3422,130,2015-09-03,Sold,2017-05-22,7024,7070,1,Anushka,4,9,Good
